"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PBX1",6.32399000019091e-77,1.41782513821375,0.838,0.724,2.4414395794737e-72,"2","PBX1"
"RHOBTB3",4.31257213796337e-70,2.11785145841048,0.624,0.5,1.66491159958214e-65,"2","RHOBTB3"
"STARD9",1.36714429948501e-69,1.91228304700408,0.536,0.352,5.27799728259184e-65,"2","STARD9"
"TBX20",2.92229727631305e-69,2.40009390127671,0.615,0.465,1.12818208649342e-64,"2","TBX20"
"ECHDC2",3.98523848589458e-64,1.84630437932196,0.573,0.431,1.53854116986446e-59,"2","ECHDC2"
"FOXO1",5.11580787608663e-63,1.79266831566639,0.631,0.524,1.97500878864201e-58,"2","FOXO1"
"FBXL71",6.82449000192541e-63,1.07778313510925,0.87,0.828,2.63466261014332e-58,"2","FBXL7"
"TCF7L2",1.6920964877377e-62,1.44238873932336,0.653,0.54,6.53250770056018e-58,"2","TCF7L2"
"ARHGAP32",1.94970471411128e-62,1.92554509073996,0.508,0.345,7.52703001929799e-58,"2","ARHGAP32"
"SH3D19",2.10859532252957e-62,1.28321453318616,0.785,0.684,8.14044310215766e-58,"2","SH3D19"
"GAB2",5.10255713549998e-62,1.64969412600102,0.593,0.445,1.96989320773112e-57,"2","GAB2"
"ITPR1",2.40494325872074e-61,1.57375091850985,0.517,0.32,9.28452394461728e-57,"2","ITPR1"
"PLD1",8.82442495892708e-59,1.45384002902207,0.698,0.587,3.40675749964339e-54,"2","PLD1"
"PKD2",8.34037507317374e-58,1.78423378305317,0.554,0.427,3.21988520074945e-53,"2","PKD2"
"ADD3",9.22738104915626e-58,1.36184209664677,0.676,0.593,3.56232272783727e-53,"2","ADD3"
"ZBTB16",4.17316714313042e-55,1.63147597061838,0.703,0.687,1.61109290727693e-50,"2","ZBTB16"
"SMAD3",7.0028106999888e-55,1.77686310247834,0.534,0.396,2.70350509883768e-50,"2","SMAD3"
"PRR16",1.03533514287031e-54,2.31113683543557,0.603,0.509,3.9970148525651e-50,"2","PRR16"
"ZNF521",3.66706252876094e-54,1.70082195333567,0.578,0.468,1.41570615985345e-49,"2","ZNF521"
"FOXO3",1.27161154373647e-51,1.28598558398265,0.714,0.647,4.90918352574901e-47,"2","FOXO3"
"AHI1",1.51388452234677e-51,1.31463116488189,0.671,0.56,5.84450258697195e-47,"2","AHI1"
"TANK",2.36789357395887e-51,1.7548366599142,0.55,0.445,9.14148993162562e-47,"2","TANK"
"ANTXR2",2.7891879654764e-50,1.7898507876846,0.532,0.413,1.07679390595182e-45,"2","ANTXR2"
"UGGT2",2.39581226225842e-48,1.57969150330905,0.574,0.468,9.24927281967484e-44,"2","UGGT2"
"ABL1",1.5921948751643e-47,1.41447777014713,0.605,0.512,6.1468275350593e-43,"2","ABL1"
"FYN",3.88720087592193e-47,1.01123642056933,0.615,0.491,1.50069277015842e-42,"2","FYN"
"MIR100HG",4.72252970820134e-47,2.03020059173637,0.504,0.389,1.82317981914821e-42,"2","MIR100HG"
"STK3",6.8353760976803e-47,1.15213774665573,0.698,0.657,2.63886529627046e-42,"2","STK3"
"SMC5",1.22327528557549e-46,1.27058667580167,0.638,0.579,4.72257656749273e-42,"2","SMC5"
"FAM110B",9.9672236235075e-45,1.68372194620677,0.591,0.494,3.84794635209131e-40,"2","FAM110B"
"MTUS1",1.07034215972147e-44,1.15306440460863,0.73,0.658,4.13216294182072e-40,"2","MTUS1"
"OPHN1",7.909847173642e-42,1.83805890089202,0.501,0.39,3.05367559985623e-37,"2","OPHN1"
"PHF3",8.31950601052947e-42,1.28808830110915,0.598,0.527,3.21182849042501e-37,"2","PHF3"
"FKBP5",5.57994249841108e-41,1.02934730161686,0.61,0.534,2.15419260093658e-36,"2","FKBP5"
"LTBP1",7.76458208779849e-41,1.02134124539616,0.746,0.623,2.99759456081549e-36,"2","LTBP1"
"IGFBP7",8.96390404624923e-41,1.56184620246962,0.589,0.512,3.46060479609498e-36,"2","IGFBP7"
"BCL2",1.83573127047413e-37,1.60345832748587,0.513,0.413,7.08702414279244e-33,"2","BCL2"
"SNX9",1.76343411618774e-35,1.29193144696084,0.561,0.486,6.80791374895439e-31,"2","SNX9"
"AGAP1",3.32047557264629e-35,1.04302446021795,0.677,0.655,1.28190279957583e-30,"2","AGAP1"
"SLC2A13",5.03673502161957e-35,2.12443913900313,0.532,0.469,1.94448192244645e-30,"2","SLC2A13"
"CPQ",1.93664955885418e-34,1.20575249615192,0.584,0.517,7.47662928691246e-30,"2","CPQ"
"NFE2L2",3.53274906718549e-34,1.11887726017283,0.57,0.492,1.36385310487763e-29,"2","NFE2L2"
"MPHOSPH8",9.41635429275126e-33,1.18737149994275,0.585,0.526,3.63527773825955e-28,"2","MPHOSPH8"
"DOCK5",8.05470157745544e-31,1.32454337191845,0.589,0.523,3.10959809099245e-26,"2","DOCK5"
"OSBPL9",2.4913539242009e-29,1.21521240491536,0.649,0.599,9.61812095977e-25,"2","OSBPL9"
"MYCBP2",8.01475528078073e-29,1.00718133038384,0.647,0.633,3.09417642369821e-24,"2","MYCBP2"
"RHOQ",1.42974796735423e-28,1.4088769445647,0.559,0.508,5.51968500276775e-24,"2","RHOQ"
"CCNH",6.97122773288535e-26,1.04697281497374,0.641,0.639,2.69131217855772e-21,"2","CCNH"
"AEBP2",3.50478543105906e-25,1.25870872967461,0.528,0.477,1.35305746351466e-20,"2","AEBP2"
"HSPG2",6.19226684115652e-24,1.04462225906031,0.503,0.441,2.39058653669689e-19,"2","HSPG2"
"TPCN1",1.68268018619558e-22,1.17900896017064,0.548,0.506,6.49615512682667e-18,"2","TPCN1"
"WWOX",5.1724119871483e-19,1.03298648759578,0.627,0.622,1.99686137175847e-14,"2","WWOX"
"CCNL2",7.50639504528882e-19,1.0365121162695,0.506,0.477,2.8979188711842e-14,"2","CCNL2"
"CDK8",6.182764534157e-14,1.39299420827635,0.502,0.512,2.38691807605665e-09,"2","CDK8"
"USP53",2.89823203675621e-09,1.08868644987738,0.566,0.574,0.00011188914601101,"2","USP53"
"GUCY1A2",0,6.48728847138891,0.837,0.068,0,"3","GUCY1A2"
"EGFLAM",0,7.24405314653536,0.765,0.027,0,"3","EGFLAM"
"NR2F2-AS1",0,5.16698786848785,0.812,0.084,0,"3","NR2F2-AS1"
"EPS8",0,4.86006583646309,0.891,0.222,0,"3","EPS8"
"ADGRB31",0,2.74399989467799,0.788,0.16,0,"3","ADGRB3"
"CLMN",0,4.15268181385277,0.731,0.11,0,"3","CLMN"
"NFASC",0,5.48617772732953,0.688,0.07,0,"3","NFASC"
"MYO1B",0,4.95625078443114,0.723,0.126,0,"3","MYO1B"
"EBF21",0,3.24312641632701,0.736,0.144,0,"3","EBF2"
"RGS5",0,5.22824059184853,0.692,0.118,0,"3","RGS5"
"PDGFRB",0,4.81902671465289,0.617,0.068,0,"3","PDGFRB"
"SOX5",0,4.28658720681736,0.793,0.269,0,"3","SOX5"
"MSC-AS11",0,3.75249080011152,0.599,0.093,0,"3","MSC-AS1"
"SPECC1",0,3.78880466929791,0.605,0.101,0,"3","SPECC1"
"BMP5",0,6.24820918860706,0.52,0.022,0,"3","BMP5"
"UNC5C1",0,3.48277229374828,0.611,0.117,0,"3","UNC5C"
"PLA2G51",0,4.25367810337235,0.773,0.285,0,"3","PLA2G5"
"RIPOR3",0,4.53783464761861,0.518,0.065,0,"3","RIPOR3"
"DLC1",0,4.85605294796778,0.994,0.765,0,"3","DLC1"
"PRKG1",0,2.43659589152765,0.992,0.842,0,"3","PRKG1"
"ARHGAP6",2.07507571253324e-322,2.96527927341765,0.65,0.143,8.01103729580581e-318,"3","ARHGAP6"
"FRMD3",3.31303623869181e-318,4.32029090366208,0.791,0.338,1.27903077030936e-313,"3","FRMD3"
"CARMN",6.62161540150315e-304,5.39822738327815,0.683,0.231,2.55634084190431e-299,"3","CARMN"
"EBF11",3.61717197866724e-272,2.08898866299424,0.863,0.342,1.39644541408428e-267,"3","EBF1"
"LHFPL6",2.38559339705914e-253,2.70051071457129,0.937,0.787,9.20982186868652e-249,"3","LHFPL6"
"ARHGAP10",5.12518421607096e-245,3.05875888586361,0.869,0.65,1.97862861845635e-240,"3","ARHGAP10"
"RNF152",1.13170739252918e-232,3.86921428003113,0.559,0.156,4.36906955959816e-228,"3","RNF152"
"RBMS31",5.66931207982655e-231,1.85668238446903,0.955,0.848,2.18869462153784e-226,"3","RBMS3"
"PARD3",7.65691828397535e-230,2.65742129390237,0.869,0.664,2.95602987271152e-225,"3","PARD3"
"PDE1A",3.97826925078655e-223,3.05624820807112,0.638,0.22,1.53585062695865e-218,"3","PDE1A"
"ABCC9",9.8026193982623e-210,3.58147796527256,0.771,0.531,3.78439924489314e-205,"3","ABCC9"
"DACH1",1.2236318615137e-204,2.12956448828488,0.599,0.174,4.72395316455978e-200,"3","DACH1"
"APBB21",2.07493765186719e-201,2.33405820364129,0.827,0.515,8.01050429879847e-197,"3","APBB2"
"GUCY1A1",2.03883952545829e-180,3.9534567778935,0.638,0.322,7.87114387198426e-176,"3","GUCY1A1"
"CALD1",1.22788304700419e-165,1.89536329743349,0.886,0.769,4.74036529126439e-161,"3","CALD1"
"MAML21",2.33584987553849e-161,1.87292891795749,0.741,0.364,9.01778202950389e-157,"3","MAML2"
"TFPI1",2.81214992412588e-159,2.33241865069854,0.517,0.164,1.08565859970804e-154,"3","TFPI"
"ADAMTSL31",2.33118353371877e-157,2.16202973610861,0.522,0.166,8.99976715027469e-153,"3","ADAMTSL3"
"ADAMTS9-AS2",3.03675676606189e-156,2.56479150543673,0.743,0.475,1.17237031710585e-151,"3","ADAMTS9-AS2"
"PLCB4",3.80190041232954e-147,1.97476327044338,0.808,0.66,1.46776167318394e-142,"3","PLCB4"
"PLCL1",1.24224558276335e-136,1.74168627688087,0.928,0.743,4.7958132968162e-132,"3","PLCL1"
"SPARCL11",9.49978188410134e-130,1.86469747599568,0.671,0.322,3.66748579417616e-125,"3","SPARCL1"
"PLCE1",3.63780190102608e-129,3.13938627389522,0.635,0.395,1.40440980191013e-124,"3","PLCE1"
"PTEN",2.5602151873971e-128,3.06899278195111,0.712,0.573,9.88396675246524e-124,"3","PTEN"
"ARHGAP42",7.71659711562928e-127,3.28513860717129,0.629,0.41,2.97906948245984e-122,"3","ARHGAP42"
"ZEB11",1.0847774277471e-125,1.7150599256777,0.836,0.754,4.18789173756047e-121,"3","ZEB1"
"RAD51B",2.44971735859312e-124,3.23747654532553,0.598,0.316,9.45737883458459e-120,"3","RAD51B"
"NRP11",7.71613915492176e-122,1.60322085815268,0.842,0.722,2.97889268214909e-117,"3","NRP1"
"PDZD2",1.23035360092146e-120,2.05997052807284,0.828,0.711,4.74990311171737e-116,"3","PDZD2"
"LPP",3.21416262842099e-118,1.42935601231918,0.948,0.875,1.24085962432821e-113,"3","LPP"
"CD36",2.91392389961409e-117,1.40246490482313,0.897,0.818,1.12494946068502e-112,"3","CD36"
"MAP1B",1.34094508695291e-113,3.35065483551281,0.575,0.337,5.1768526026904e-109,"3","MAP1B"
"ZEB2",1.54254276053071e-109,1.85432494517086,0.724,0.581,5.95514058130485e-105,"3","ZEB2"
"IGFBP71",9.62603199894485e-107,2.51625351840852,0.67,0.503,3.71622591351265e-102,"3","IGFBP7"
"ZFHX3",8.32221511849229e-103,3.95832158008373,0.657,0.5,3.21287436864513e-98,"3","ZFHX3"
"UTRN1",2.6120377559829e-98,1.20082612540303,0.842,0.82,1.00840329607476e-93,"3","UTRN"
"PDE7B",6.74675768600253e-98,2.20731605101874,0.65,0.442,2.60465327225814e-93,"3","PDE7B"
"AKT32",5.60108324766121e-97,1.13869906652344,0.709,0.367,2.16235419859209e-92,"3","AKT3"
"SETBP1",1.94932998930972e-93,2.44455761967518,0.543,0.305,7.52558335672911e-89,"3","SETBP1"
"NBEAL1",4.50746458731508e-85,2.024327294492,0.705,0.656,1.74015177857886e-80,"3","NBEAL1"
"SPRED1",4.70635633238284e-85,2.2078033109289,0.52,0.29,1.81693592567972e-80,"3","SPRED1"
"CDC42BPA",5.79205809733335e-85,1.34410822546388,0.808,0.774,2.23608194905651e-80,"3","CDC42BPA"
"FGF1",2.93469580473381e-84,3.83367727554331,0.525,0.345,1.13296866237553e-79,"3","FGF1"
"PTPRG1",9.53486888325649e-83,1.01085313885613,0.889,0.847,3.68103148107e-78,"3","PTPRG"
"DIAPH2",1.13901666173111e-80,1.70318379501594,0.72,0.654,4.39728772427911e-76,"3","DIAPH2"
"SH3RF1",8.29141260631801e-79,2.42706002034621,0.571,0.4,3.20098275079513e-74,"3","SH3RF1"
"MEF2C1",2.20186209937463e-77,1.29136377537868,0.771,0.698,8.50050882084569e-73,"3","MEF2C"
"INPP4B",1.17535516799258e-73,1.12929987666416,0.884,0.732,4.53757616155217e-69,"3","INPP4B"
"PDE1C",1.59537388824679e-73,1.31766961033453,0.864,0.732,6.15910043296554e-69,"3","PDE1C"
"PREX21",7.15640157050791e-70,1.23002554710295,0.547,0.276,2.76280039031029e-65,"3","PREX2"
"FIGN",2.53388111003455e-69,2.45836628315992,0.605,0.511,9.78230141339939e-65,"3","FIGN"
"SEPTIN7",8.76304975798029e-69,2.24245463156277,0.609,0.51,3.38306298956587e-64,"3","SEPTIN7"
"GRK51",2.6666586841009e-66,1.20831380178071,0.688,0.549,1.029490251584e-61,"3","GRK5"
"RAPGEF21",1.02469852194333e-62,1.04017094766744,0.794,0.765,3.95595111381444e-58,"3","RAPGEF2"
"ARHGEF71",2.33164093531713e-62,1.72980258734182,0.632,0.55,9.00153299488531e-58,"3","ARHGEF7"
"PPP1R12A",1.28950484585531e-61,1.81890079329083,0.666,0.648,4.97826240790901e-57,"3","PPP1R12A"
"PTPRK",1.58665301076778e-61,1.07133592576344,0.849,0.788,6.12543261337008e-57,"3","PTPRK"
"MAP4K4",7.09062617113857e-57,1.71300594528167,0.663,0.646,2.73740713962976e-52,"3","MAP4K4"
"SEMA5A",6.31272962254473e-55,1.95336799085376,0.614,0.517,2.43709239807962e-50,"3","SEMA5A"
"RBPMS",1.98617911792722e-52,1.40710819157903,0.773,0.746,7.66784310266984e-48,"3","RBPMS"
"COBLL11",4.94563622554864e-52,1.69699009189411,0.604,0.513,1.90931232123531e-47,"3","COBLL1"
"PACSIN2",8.14779543116894e-52,2.39875290657664,0.533,0.434,3.14553790415708e-47,"3","PACSIN2"
"ZNF385D",1.75378248309743e-50,1.75327227778329,0.519,0.342,6.77065265424596e-46,"3","ZNF385D"
"MKLN1",1.67387985706525e-48,1.52920378602794,0.722,0.742,6.46218057618612e-44,"3","MKLN1"
"IMMP2L",9.97537018463218e-45,1.34887549661543,0.745,0.753,3.8510914134791e-40,"3","IMMP2L"
"STK39",5.20469197140227e-41,1.90920276636736,0.573,0.539,2.00932338247956e-36,"3","STK39"
"KALRN1",2.34977669948019e-40,1.17640180706423,0.697,0.687,9.07154792601322e-36,"3","KALRN"
"PDE8A",3.81698795609973e-39,1.442441030301,0.639,0.645,1.47358637033186e-34,"3","PDE8A"
"ROCK1",5.69891867025565e-36,1.42959349709437,0.598,0.594,2.20012454183889e-31,"3","ROCK1"
"FILIP1L",3.13808779683938e-33,1.22537531363796,0.688,0.632,1.21149017484781e-28,"3","FILIP1L"
"REV3L",1.62469248941836e-32,2.00845681141266,0.599,0.628,6.27228782464851e-28,"3","REV3L"
"MPRIP",1.23021064711602e-19,1.63784583602005,0.503,0.532,4.7493512242561e-15,"3","MPRIP"
"TBC1D1",2.06175104500816e-16,1.45908180300536,0.542,0.59,7.95959608435849e-12,"3","TBC1D1"
"LAMA4",2.52732842937515e-13,1.41062809169137,0.501,0.533,9.75700413444571e-09,"3","LAMA4"
"GHR",3.37795649503374e-13,1.2417336699948,0.494,0.517,1.30409388447273e-08,"3","GHR"
"BCAS3",2.68939834995248e-12,1.13425335227791,0.59,0.67,1.03826912698265e-07,"3","BCAS3"
"ROCK2",2.53548963854817e-10,1.18201972356202,0.509,0.579,9.78851129857906e-06,"3","ROCK2"
"ITGB1",6.97043867164132e-09,1.1874660714236,0.494,0.569,0.000269100755357385,"3","ITGB1"
"BBX",1.85645497516299e-08,1.07264526310188,0.517,0.595,0.000716703007711424,"3","BBX"
"POGZ",4.98233066444671e-07,1.18319690126624,0.468,0.545,0.019234785763163,"3","POGZ"
"TRAK1",0.000120009883404628,1.0259070379409,0.477,0.572,1,"3","TRAK1"
"RABGAP1",0.000541741282937892,1.2131340030016,0.441,0.534,1,"3","RABGAP1"
"THOC2",0.00126822376440438,1.25191795965535,0.417,0.501,1,"3","THOC2"
"PDE3A",7.4168306298546e-152,1.35720486041939,1,0.895,2.86334163296167e-147,"4","PDE3A"
"CDIN11",1.97765348269003e-73,1.14464835730957,0.931,0.742,7.63492903527313e-69,"4","CDIN1"
"PCDH9",1.66690004236537e-70,1.26647051173717,0.907,0.778,6.43523430355573e-66,"4","PCDH9"
"PCDH71",4.02963781842509e-62,1.15265798738728,0.865,0.652,1.55568197618119e-57,"4","PCDH7"
"TECRL1",5.02999764429547e-53,1.03784329266951,0.895,0.695,1.94188089055671e-48,"4","TECRL"
"TNNI3K1",5.59206519280211e-51,1.10205664796159,0.873,0.683,2.15887268833318e-46,"4","TNNI3K"
"MYH71",8.1969509410308e-47,1.27700940394641,0.845,0.752,3.16451488029435e-42,"4","MYH7"
"NLGN1",8.12212758629231e-44,1.1839404371597,0.778,0.667,3.13562857596401e-39,"4","NLGN1"
"ESRRG1",2.31451211250801e-42,1.08913236940955,0.798,0.638,8.93540546154843e-38,"4","ESRRG"
"CCSER11",2.36264912543974e-41,1.16403983364515,0.826,0.674,9.12124321367265e-37,"4","CCSER1"
"ANK2",1.2403722626628e-37,1.06245299278912,0.798,0.69,4.788581157236e-33,"4","ANK2"
"ERBB41",3.61184570540722e-36,1.04025003123876,0.826,0.695,1.39438915302951e-31,"4","ERBB4"
"SOX6",5.57351016823483e-36,1.17868740557912,0.77,0.71,2.15170933554874e-31,"4","SOX6"
"EFNA51",6.12235607260472e-30,1.072898765537,0.738,0.623,2.36359678538978e-25,"4","EFNA5"
"DPY19L21",2.54382107905296e-29,1.17444553381474,0.63,0.573,9.82067565779185e-25,"4","DPY19L2"
"ENSG000002911331",1.23744274313695e-27,1.22907638342584,0.647,0.58,4.77727145415452e-23,"4","ENSG00000291133"
"PPM1K",3.17881830957995e-22,1.13529822607708,0.647,0.628,1.22721459659643e-17,"4","PPM1K"
"CCDC1411",1.99123379294003e-16,1.0715574219999,0.613,0.591,7.68735718102428e-12,"4","CCDC141"
"CHRM21",6.79352823379842e-16,1.0415302109482,0.622,0.581,2.62270950994022e-11,"4","CHRM2"
"PAPOLA",1.09388137029513e-14,1.01916523248539,0.243,0.541,4.2230384181614e-10,"4","PAPOLA"
"PATJ",8.23923407374447e-12,1.12666657880474,0.559,0.59,3.18083870650979e-07,"4","PATJ"
"NBEA",6.74136386968741e-10,1.01084024979757,0.587,0.68,2.60257093553152e-05,"4","NBEA"
"TNIK",9.30192964046363e-07,1.10762345712936,0.495,0.567,0.0359110295699739,"4","TNIK"
"ACYP2",2.39331207228658e-05,1.00226380373281,0.529,0.648,0.923962058626958,"4","ACYP2"
"PRKAA2",2.53100305079218e-05,1.26989311930598,0.462,0.543,0.97711903778883,"4","PRKAA2"
"DECR1",4.72746223424067e-05,1.21595188354256,0.307,0.541,1,"4","DECR1"
"ENSG00000286800",6.37943029651233e-05,1.21301690493692,0.458,0.519,1,"4","ENSG00000286800"
"ZNF280D",0.000247975114054849,1.10903835487359,0.329,0.572,1,"4","ZNF280D"
"VPS8",0.000606075353073433,1.38909427472637,0.467,0.598,1,"4","VPS8"
"DENND1B",0.00153437824243248,1.03339024829457,0.321,0.532,1,"4","DENND1B"
"PPP1R9A",0.00191038731539474,1.13312571344863,0.45,0.54,1,"4","PPP1R9A"
"F13A1",0,7.86410280844074,0.764,0.05,0,"5","F13A1"
"MRC1",0,7.73621344833134,0.696,0.03,0,"5","MRC1"
"RBM47",0,7.53641640609173,0.671,0.018,0,"5","RBM47"
"IQGAP2",0,4.9574431785867,0.688,0.049,0,"5","IQGAP2"
"CD163",0,9.08150276543086,0.649,0.014,0,"5","CD163"
"MS4A6A",0,7.54111515363697,0.592,0.012,0,"5","MS4A6A"
"TBXAS1",0,6.61701613787754,0.608,0.03,0,"5","TBXAS1"
"DOCK2",0,5.69472838866419,0.562,0.028,0,"5","DOCK2"
"SYK",0,6.84292443978728,0.537,0.009,0,"5","SYK"
"MS4A4E",0,8.44761674918379,0.526,0.01,0,"5","MS4A4E"
"SLCO2B1",0,5.47001537398943,0.553,0.041,0,"5","SLCO2B1"
"MSR1",0,7.4055696671345,0.521,0.013,0,"5","MSR1"
"ATP8B4",0,5.87796848974649,0.504,0.021,0,"5","ATP8B4"
"AOAH",0,3.57714428906333,0.504,0.03,0,"5","AOAH"
"RUNX1",6.19962896836257e-288,4.96669037686453,0.597,0.067,2.39342875952605e-283,"5","RUNX1"
"DOCK8",6.52864279759775e-274,4.43950695138511,0.51,0.047,2.52044783844059e-269,"5","DOCK8"
"FMN1",6.34362766653642e-252,7.45319769724291,0.663,0.111,2.44902089694305e-247,"5","FMN1"
"COLEC12",4.85428811026506e-249,5.21487210614177,0.605,0.084,1.87404646784893e-244,"5","COLEC12"
"DAB2",1.02947747539257e-212,5.0972916451863,0.63,0.112,3.97440074150057e-208,"5","DAB2"
"SLC9A91",1.22934636373363e-203,4.52492356286063,0.688,0.147,4.74601457183007e-199,"5","SLC9A9"
"ARHGAP18",6.81413160556313e-166,4.23352835599739,0.564,0.111,2.6306636476437e-161,"5","ARHGAP18"
"LINC00278",4.27363913603092e-158,4.24330678715156,0.504,0.087,1.6498811248561e-153,"5","LINC00278"
"SMAP2",7.76537512150541e-153,5.27474432810122,0.575,0.134,2.99790071940838e-148,"5","SMAP2"
"FRMD4B",2.19440356352766e-140,4.355754987025,0.781,0.349,8.47171439735488e-136,"5","FRMD4B"
"RAB31",2.53647371480256e-122,5.08637787647914,0.504,0.12,9.79231042336678e-118,"5","RAB31"
"RBPJ",3.61364379664336e-122,5.87695759921274,0.792,0.462,1.39508332413213e-117,"5","RBPJ"
"MERTK",2.31144385221749e-97,5.45708995878465,0.573,0.212,8.92356013587083e-93,"5","MERTK"
"TRPS11",2.22925278301221e-77,3.00735237374278,0.658,0.316,8.60625329409696e-73,"5","TRPS1"
"ZEB21",5.96632844745897e-77,3.20841550156341,0.764,0.589,2.30336076042601e-72,"5","ZEB2"
"MAN1A1",7.20371357831052e-71,4.29817192555116,0.63,0.34,2.78106566404256e-66,"5","MAN1A1"
"SRGAP2",1.64522634496524e-69,3.09050412953188,0.501,0.182,6.3515608273728e-65,"5","SRGAP2"
"ELMO11",1.11446228753118e-67,2.16185231411505,0.696,0.34,4.30249310724289e-63,"5","ELMO1"
"LRMDA1",1.90977463372031e-63,2.16297624524148,0.808,0.673,7.37287595094063e-59,"5","LRMDA"
"GNAQ1",1.19284658892157e-62,2.29424374005471,0.63,0.305,4.60510354119061e-58,"5","GNAQ"
"MYO5A",2.76871549313389e-62,3.70629010085426,0.63,0.396,1.06889030327927e-57,"5","MYO5A"
"PDGFC",3.75064121363649e-60,4.3380337439747,0.614,0.381,1.4479725469365e-55,"5","PDGFC"
"MTSS1",2.91237662401861e-58,3.67455900808611,0.677,0.507,1.12435211946862e-53,"5","MTSS1"
"PLXDC21",8.98657236969849e-53,1.90629088938338,0.732,0.435,3.4693561290458e-48,"5","PLXDC2"
"ATG7",2.71494098739613e-51,3.09776083998209,0.638,0.462,1.04813011759415e-46,"5","ATG7"
"LDLRAD41",2.90297435146672e-47,2.31292881350819,0.762,0.683,1.12072227812724e-42,"5","LDLRAD4"
"AP2A2",1.13749884918473e-46,3.93471430149265,0.515,0.286,4.39142805716257e-42,"5","AP2A2"
"FCHSD21",6.82653089025569e-46,1.99112360381015,0.753,0.731,2.63545051549211e-41,"5","FCHSD2"
"FKBP51",4.44130982050521e-44,3.44820824822489,0.658,0.538,1.71461206930424e-39,"5","FKBP5"
"FLI11",1.05195161950575e-43,1.12415143228785,0.57,0.257,4.06116442226389e-39,"5","FLI1"
"CMIP",2.81824227663444e-42,2.42009261265969,0.534,0.294,1.08801061331749e-37,"5","CMIP"
"ITSN1",9.63387457188373e-42,3.13033462107954,0.608,0.463,3.71925361722143e-37,"5","ITSN1"
"DPYD",2.40051038433799e-41,2.2495591473267,0.737,0.72,9.26741038977526e-37,"5","DPYD"
"DISC1",3.86036634718042e-41,2.52141948488202,0.562,0.342,1.49033303199247e-36,"5","DISC1"
"CHST11",1.71529222340394e-40,2.91899474375675,0.512,0.299,6.62205715767326e-36,"5","CHST11"
"GAS71",8.5144395077291e-40,2.37492001556286,0.545,0.332,3.2870845163539e-35,"5","GAS7"
"STARD13",1.19441700186058e-38,2.23949602303866,0.732,0.722,4.61116627738296e-34,"5","STARD13"
"SNX29",9.63389406872614e-37,2.75799397213842,0.611,0.495,3.71926114417241e-32,"5","SNX29"
"TNS3",2.012808290378e-36,3.51471876270721,0.548,0.396,7.77064768583329e-32,"5","TNS3"
"ARHGAP241",1.66290669962323e-34,1.66410632337587,0.751,0.68,6.41981760456545e-30,"5","ARHGAP24"
"RGL1",1.24047543672359e-33,3.28551370027665,0.614,0.526,4.7889794710151e-29,"5","RGL1"
"MAML3",1.53102861899631e-32,2.20480225062569,0.597,0.431,5.91068908649717e-28,"5","MAML3"
"FNBP1",1.77619444481357e-32,2.59137177211315,0.548,0.387,6.85717627364726e-28,"5","FNBP1"
"RNF130",1.1945276688829e-31,2.68634960415882,0.559,0.424,4.61159351848931e-27,"5","RNF130"
"ITPR21",1.32356644288619e-29,1.733054478793,0.674,0.639,5.10976060940641e-25,"5","ITPR2"
"ZSWIM61",1.60310703308587e-28,2.05789386912089,0.644,0.591,6.18895501193131e-24,"5","ZSWIM6"
"HDAC9",9.5499662831915e-26,1.8517532758715,0.679,0.626,3.68685998328891e-21,"5","HDAC9"
"DLEU21",1.02944667739386e-25,2.14143874775616,0.663,0.647,3.97428184274675e-21,"5","DLEU2"
"FMNL2",1.12722133194988e-25,2.58962987598609,0.515,0.375,4.35175067412571e-21,"5","FMNL2"
"CYRIB",7.24509450571689e-25,2.5192867959736,0.529,0.429,2.79704118487706e-20,"5","CYRIB"
"TBC1D5",5.10970690471694e-23,1.44462354290638,0.715,0.763,1.97265344763502e-18,"5","TBC1D5"
"FOXN31",8.01733120483568e-23,1.22262171619753,0.734,0.778,3.09517088493886e-18,"5","FOXN3"
"DENND1A",5.21867227874374e-22,2.07875587075042,0.611,0.598,2.01472061993181e-17,"5","DENND1A"
"DNAAF9",1.2085343437429e-21,2.10469281559572,0.614,0.623,4.66566768745382e-17,"5","DNAAF9"
"CSGALNACT1",1.28159483716137e-21,2.40556134143998,0.622,0.594,4.94772502834517e-17,"5","CSGALNACT1"
"CELF21",1.50947915856929e-20,1.14670511321209,0.767,0.761,5.82749523957262e-16,"5","CELF2"
"WDFY3",1.61668129438085e-20,1.58116077780429,0.625,0.622,6.24135980508671e-16,"5","WDFY3"
"ATM",3.32000626901299e-20,2.03084783115045,0.542,0.484,1.28172162021515e-15,"5","ATM"
"TBC1D22A1",4.58612831895716e-20,1.87836805195013,0.597,0.564,1.7705206988166e-15,"5","TBC1D22A"
"SPIDR",6.56842380954751e-20,1.78014290522655,0.619,0.592,2.53580569591391e-15,"5","SPIDR"
"SAT1",1.39839552174747e-19,1.77736367825674,0.589,0.549,5.3986457512583e-15,"5","SAT1"
"SLC1A31",1.83189598205993e-19,2.10455322806648,0.592,0.514,7.07221762834056e-15,"5","SLC1A3"
"MAML22",2.78663985032851e-19,1.02144100296083,0.584,0.396,1.07581018061782e-14,"5","MAML2"
